Route_ID,Start_Station,End_Station,Hour,Weekday,Distance_km,Travel_Time_mins,Peak_Hour,Passenger_Demand,Speed_kmph,Congestion_Level
Red_R1,Salah Al Din,Al Aziziyah,20,Friday,24.97,32.9,No,550,45.6,Medium
Blue_R3,King Fahad Road,Al Yarmouk,4,Saturday,14.75,17.7,No,365,50,Low
Yellow_R4,Al Hayer,Qasr Al Hokm,22,Saturday,15.52,43.3,No,212,21.5,Low
Yellow_R4,Al Murabba,Al Yarmouk,4,Saturday,21.68,26,No,354,50,Low
Blue_R3,King Abdullah Financial District,King Khalid International Airport,13,Saturday,15.18,23,No,374,39.6,Low
Blue_R3,Olaya Street,Imam Muhammad Bin Saud University,22,Monday,16.75,19.6,No,148,51.3,Low
Blue_R3,Salah Al Din,Al Suwaidi,2,Saturday,3.88,4.8,No,459,48.3,Low
Red_R1,King Fahad Road,Al Murabba,10,Tuesday,6.93,10,No,642,41.6,Medium
Yellow_R4,Prince Mohammed Bin Abdulaziz Street,King Khalid International Airport,8,Saturday,13.56,20.9,Yes,452,39,Medium
Green_R2,King Khalid International Airport,King Fahad Road,1,Friday,6.21,15.6,No,385,23.9,Low
Yellow_R4,Al Yarmouk,King Fahad Road,4,Friday,7.58,14.9,No,285,30.5,Low
Red_R1,Al Suwaidi,King Abdullah Financial District,13,Thursday,18.91,21.5,No,298,52.7,Low
Blue_R3,Prince Mohammed Bin Abdulaziz Street,Qasr Al Hokm,7,Thursday,9.52,17.7,Yes,656,32.2,Medium
Blue_R3,King Abdullah Financial District,Al Hayer,22,Tuesday,8.75,10.8,No,557,48.5,Medium
Green_R2,Olaya Street,Imam Muhammad Bin Saud University,22,Wednesday,9.93,13.7,No,369,43.5,Low
Yellow_R4,Imam Muhammad Bin Saud University,King Khalid International Airport,2,Saturday,14.43,22.5,No,473,38.4,Low
Yellow_R4,King Fahad Road,Al Malaz,8,Tuesday,20.01,53.6,Yes,799,22.4,Medium
Green_R2,Al Suwaidi,Olaya Street,3,Wednesday,12.86,31.9,No,497,24.2,Low
Blue_R3,Al Batha,Al Aziziyah,10,Sunday,7.63,9.7,No,372,47.2,Low
Yellow_R4,Qasr Al Hokm,Al Aziziyah,10,Friday,14.89,30.7,No,536,29.1,Medium
Blue_R3,King Abdullah Financial District,King Khalid International Airport,22,Monday,11.48,20.6,No,324,33.5,Low
Yellow_R4,Al Yarmouk,Salah Al Din,3,Monday,15.29,40.4,No,477,22.7,Low
Blue_R3,Salah Al Din,Prince Mohammed Bin Abdulaziz Street,23,Saturday,7.68,17.1,No,587,26.9,Medium
Green_R2,Salah Al Din,King Abdullah Financial District,21,Sunday,13.49,14.1,No,227,57.3,Low
Yellow_R4,Al Murabba,Salah Al Din,21,Sunday,6.89,11.9,No,228,34.6,Low
Yellow_R4,Al Murabba,Prince Mohammed Bin Abdulaziz Street,18,Saturday,24.84,42,Yes,489,35.5,Medium
Blue_R3,Al Malaz,Al Suwaidi,12,Sunday,23.63,39.8,No,354,35.6,Low
Red_R1,Al Murabba,Al Aziziyah,16,Monday,21.68,61.1,Yes,565,21.3,Medium
Red_R1,King Fahad Road,King Abdullah Financial District,22,Friday,24.18,39.5,No,496,36.7,Medium
Blue_R3,Salah Al Din,Al Yarmouk,8,Friday,5.06,13.3,Yes,391,22.9,Low
Blue_R3,Al Malaz,King Fahad Road,15,Monday,21.04,34.1,No,202,37,Low
Green_R2,King Fahad Road,Al Suwaidi,7,Tuesday,3.41,5.9,Yes,611,34.7,Medium
Yellow_R4,Olaya Street,Al Malaz,19,Wednesday,13.64,16.2,No,626,50.6,Medium
Red_R1,King Abdullah Financial District,Al Hayer,13,Thursday,4.65,12.3,No,400,22.6,Medium
Blue_R3,King Khalid International Airport,Al Yarmouk,11,Saturday,5.65,6.7,No,315,50.9,Low
Green_R2,King Abdullah Financial District,Al Hayer,22,Wednesday,2.71,3.4,No,461,47.4,Medium
Blue_R3,Qasr Al Hokm,Imam Muhammad Bin Saud University,0,Saturday,21.67,25.9,No,456,50.2,Low
Green_R2,Al Malaz,Qasr Al Hokm,2,Friday,19.42,38.6,No,199,30.2,Low
Red_R1,Al Murabba,Imam Muhammad Bin Saud University,19,Wednesday,14.14,26,No,383,32.6,Low
Yellow_R4,King Fahad Road,Al Hayer,0,Friday,5.15,6.3,No,527,49.1,Low
Blue_R3,King Khalid International Airport,Salah Al Din,0,Tuesday,7.88,17.7,No,487,26.7,Low
Blue_R3,Qasr Al Hokm,Salah Al Din,11,Wednesday,4.24,5.9,No,54,42.9,Low
Green_R2,Al Murabba,King Abdullah Financial District,16,Tuesday,2.35,2.5,Yes,628,55.7,Medium
Yellow_R4,Al Hayer,King Khalid International Airport,12,Wednesday,12.73,25.3,No,451,30.2,Medium
Red_R1,Prince Mohammed Bin Abdulaziz Street,Olaya Street,23,Thursday,19.11,20,No,381,57.3,Low
Green_R2,King Fahad Road,King Abdullah Financial District,13,Friday,9.25,16.2,No,216,34.3,Low
Red_R1,King Abdullah Financial District,Salah Al Din,11,Saturday,11.33,11.7,No,392,58.1,Low
Blue_R3,Qasr Al Hokm,Al Aziziyah,22,Friday,23.88,36.7,No,144,39,Low
Yellow_R4,King Khalid International Airport,Al Suwaidi,15,Thursday,21.86,58.6,No,123,22.4,Low
Red_R1,Al Murabba,Al Batha,23,Friday,11.96,23.9,No,319,30,Low
Red_R1,Prince Mohammed Bin Abdulaziz Street,Al Batha,6,Sunday,24.2,45.1,No,264,32.2,Low
Red_R1,King Khalid International Airport,Al Hayer,3,Wednesday,20.96,30.2,No,457,41.7,Low
Blue_R3,Al Batha,King Khalid International Airport,17,Monday,24.53,39.9,Yes,516,36.9,Medium
Green_R2,Olaya Street,King Fahad Road,2,Monday,18.95,24.5,No,234,46.4,Low
Blue_R3,Prince Mohammed Bin Abdulaziz Street,Al Murabba,15,Monday,19.9,52.1,No,505,22.9,Medium
Blue_R3,Qasr Al Hokm,Al Yarmouk,22,Friday,4.48,11.3,No,419,23.8,Medium
Green_R2,Al Murabba,Al Yarmouk,11,Saturday,18.48,34,No,486,32.6,Medium
Yellow_R4,King Abdullah Financial District,Al Malaz,5,Friday,24.68,26.6,No,703,55.6,Low
Yellow_R4,Al Hayer,King Abdullah Financial District,8,Sunday,17.6,34.6,Yes,682,30.5,Medium
Green_R2,King Fahad Road,Al Aziziyah,5,Wednesday,15.46,18,No,348,51.6,Low
Yellow_R4,Olaya Street,King Khalid International Airport,6,Tuesday,12.35,30.7,No,257,24.1,Low
Yellow_R4,Olaya Street,Al Suwaidi,15,Saturday,19.98,25,No,329,48,Low
Blue_R3,King Khalid International Airport,Al Aziziyah,3,Friday,4.03,5.4,No,457,44.9,Low
Blue_R3,Al Hayer,King Khalid International Airport,0,Thursday,13.76,25.4,No,508,32.5,Low
Blue_R3,King Khalid International Airport,Qasr Al Hokm,14,Thursday,22.4,36.4,No,457,36.9,Medium
Green_R2,Al Yarmouk,Al Malaz,8,Sunday,20.77,20.9,Yes,672,59.6,Medium
Blue_R3,Salah Al Din,Al Murabba,14,Sunday,19.22,53.9,No,327,21.4,Low
Blue_R3,King Khalid International Airport,Prince Mohammed Bin Abdulaziz Street,1,Saturday,12.87,13.8,No,400,56,Low
Blue_R3,Al Batha,King Khalid International Airport,21,Saturday,19.22,20,No,426,57.8,Medium
Blue_R3,Olaya Street,Al Yarmouk,20,Saturday,9.33,14.1,No,169,39.8,Low
Red_R1,Al Aziziyah,Al Suwaidi,18,Tuesday,14.81,41.5,Yes,715,21.4,Medium
Blue_R3,Al Hayer,Al Yarmouk,23,Friday,19.78,27.7,No,250,42.8,Low
Yellow_R4,Al Malaz,Salah Al Din,22,Thursday,8.23,13.6,No,443,36.2,Medium
Green_R2,Prince Mohammed Bin Abdulaziz Street,King Fahad Road,21,Saturday,7.35,7.7,No,221,57.4,Low
Green_R2,Al Malaz,Olaya Street,14,Thursday,19.38,37.6,No,681,30.9,Medium
Blue_R3,Al Malaz,King Khalid International Airport,7,Thursday,8.6,20.1,Yes,449,25.7,Medium
Red_R1,Prince Mohammed Bin Abdulaziz Street,Al Hayer,2,Monday,17.53,27.7,No,320,38,Low
Green_R2,King Abdullah Financial District,King Fahad Road,10,Sunday,15.35,18.8,No,341,49,Low
Red_R1,Salah Al Din,Al Hayer,2,Monday,8.53,10.4,No,320,49.4,Low
Green_R2,Qasr Al Hokm,King Khalid International Airport,0,Wednesday,19.13,24.7,No,244,46.4,Low
Blue_R3,Olaya Street,Prince Mohammed Bin Abdulaziz Street,21,Sunday,8.22,19.8,No,351,24.9,Low
Green_R2,Al Aziziyah,King Fahad Road,12,Thursday,20.17,40.5,No,167,29.9,Low
Blue_R3,Al Murabba,Al Yarmouk,9,Friday,14.5,36.9,Yes,403,23.6,Medium
Red_R1,King Khalid International Airport,King Fahad Road,4,Saturday,6.86,11.9,No,378,34.7,Low
Green_R2,King Khalid International Airport,King Fahad Road,5,Sunday,19.51,23.5,No,254,49.8,Low
Yellow_R4,Al Suwaidi,Olaya Street,16,Saturday,8.46,12.6,Yes,567,40.2,Medium
Blue_R3,Al Yarmouk,Al Hayer,15,Sunday,22,22.5,No,190,58.7,Low
Blue_R3,Olaya Street,Salah Al Din,3,Monday,17.95,32.2,No,592,33.4,Low
Yellow_R4,Qasr Al Hokm,Al Batha,11,Thursday,16.39,33,No,353,29.8,Low
Yellow_R4,Al Murabba,Olaya Street,15,Thursday,11.66,15.7,No,374,44.7,Low
Green_R2,King Abdullah Financial District,King Fahad Road,3,Wednesday,20.14,23.1,No,903,52.4,Low
Green_R2,King Khalid International Airport,Al Malaz,20,Sunday,20.5,40.1,No,238,30.7,Low
Red_R1,Al Batha,Al Aziziyah,19,Monday,3.6,6.6,No,543,32.6,Medium
Yellow_R4,King Abdullah Financial District,Prince Mohammed Bin Abdulaziz Street,3,Thursday,2.75,5.1,No,360,32.6,Low
Green_R2,King Abdullah Financial District,Al Murabba,17,Tuesday,18.72,38.9,Yes,656,28.9,Medium
Blue_R3,Al Hayer,Al Batha,17,Thursday,16.17,16.3,Yes,553,59.6,Medium
Green_R2,Al Murabba,Qasr Al Hokm,6,Wednesday,5.1,8.9,No,508,34.2,Medium
Blue_R3,Salah Al Din,Al Malaz,23,Saturday,7.87,13.8,No,345,34.1,Low
Green_R2,Al Murabba,King Abdullah Financial District,3,Monday,5.29,6.2,No,98,51,Low
Green_R2,Al Malaz,Qasr Al Hokm,21,Tuesday,6.09,14.4,No,219,25.3,Low
Blue_R3,Prince Mohammed Bin Abdulaziz Street,King Khalid International Airport,9,Saturday,22.62,59.8,Yes,563,22.7,Medium
Blue_R3,Imam Muhammad Bin Saud University,King Fahad Road,0,Wednesday,23.92,61.3,No,342,23.4,Low
Yellow_R4,Al Yarmouk,Qasr Al Hokm,0,Tuesday,20.77,22.4,No,178,55.7,Low
Green_R2,Al Yarmouk,Imam Muhammad Bin Saud University,10,Friday,17.58,21.9,No,268,48.1,Low
Green_R2,Al Aziziyah,Olaya Street,8,Thursday,19.94,22.5,Yes,735,53.2,Medium
Red_R1,Salah Al Din,King Abdullah Financial District,16,Sunday,5.1,7.6,Yes,431,40.4,Medium
Green_R2,Al Batha,Al Hayer,23,Monday,16.1,36.5,No,542,26.5,Medium
Blue_R3,Qasr Al Hokm,Al Aziziyah,4,Friday,14.23,17.1,No,370,49.9,Low
Blue_R3,Al Malaz,Al Murabba,18,Thursday,6.01,14.9,Yes,483,24.2,Medium
Green_R2,Imam Muhammad Bin Saud University,Al Batha,15,Friday,14.61,15.9,No,236,55.2,Low
Blue_R3,Olaya Street,Al Murabba,2,Tuesday,11.8,17.4,No,436,40.8,Low
Yellow_R4,Al Suwaidi,King Fahad Road,3,Tuesday,13.18,28.5,No,323,27.7,Low
Green_R2,Olaya Street,Al Suwaidi,1,Wednesday,15.63,22.4,No,436,41.8,Low
Red_R1,Prince Mohammed Bin Abdulaziz Street,Al Malaz,13,Friday,19.64,37.4,No,293,31.5,Low
Yellow_R4,Qasr Al Hokm,Al Hayer,21,Friday,17.81,38.2,No,444,28,Medium
Yellow_R4,Olaya Street,Al Aziziyah,7,Sunday,12.16,24.5,Yes,627,29.8,Medium
Red_R1,Al Batha,Al Aziziyah,2,Friday,11.18,22.4,No,537,30,Low
Yellow_R4,Al Hayer,King Abdullah Financial District,3,Thursday,3.69,4.8,No,584,46.4,Low
Blue_R3,Imam Muhammad Bin Saud University,Al Suwaidi,7,Sunday,23.4,61,Yes,838,23,High
Green_R2,Al Malaz,Olaya Street,23,Sunday,17.36,35.8,No,312,29.1,Low
Green_R2,King Fahad Road,Al Hayer,1,Monday,5.75,6.7,No,415,51.4,Low
Yellow_R4,Al Malaz,Salah Al Din,2,Wednesday,23.37,29.5,No,466,47.6,Low
Red_R1,Al Suwaidi,Olaya Street,15,Thursday,22.9,51.8,No,324,26.5,Low
Green_R2,Qasr Al Hokm,Al Malaz,3,Saturday,2.63,3.9,No,478,40.7,Low
Green_R2,Al Yarmouk,Qasr Al Hokm,0,Tuesday,9.32,25.8,No,183,21.7,Low
Blue_R3,Al Murabba,King Khalid International Airport,1,Wednesday,6.23,9.2,No,304,40.6,Low
Green_R2,Al Suwaidi,King Abdullah Financial District,12,Monday,15.94,24.6,No,230,38.9,Low
Blue_R3,Al Malaz,Al Suwaidi,9,Monday,12.16,31.2,Yes,542,23.4,Medium
Blue_R3,Prince Mohammed Bin Abdulaziz Street,Al Batha,8,Wednesday,21.9,60,Yes,477,21.9,Medium
Green_R2,King Khalid International Airport,Prince Mohammed Bin Abdulaziz Street,10,Sunday,19.82,36.6,No,363,32.5,Low
Yellow_R4,Imam Muhammad Bin Saud University,Al Yarmouk,4,Thursday,4.6,6.7,No,526,41.3,Low
Red_R1,Imam Muhammad Bin Saud University,Al Suwaidi,7,Wednesday,2.7,6.4,Yes,456,25.3,Medium
Yellow_R4,Al Batha,Al Hayer,3,Monday,13.49,27.7,No,686,29.2,Low
Red_R1,Al Aziziyah,Al Malaz,5,Friday,23.07,24.9,No,125,55.7,Low
Red_R1,Al Batha,Imam Muhammad Bin Saud University,15,Thursday,16.65,33,No,303,30.3,Low
Red_R1,Al Aziziyah,Olaya Street,10,Friday,24.2,71.9,No,491,20.2,Medium
Blue_R3,Qasr Al Hokm,Al Batha,3,Thursday,15.1,38.6,No,661,23.5,Low
Yellow_R4,Al Murabba,Al Yarmouk,23,Tuesday,17.86,20.8,No,220,51.4,Low
Blue_R3,Imam Muhammad Bin Saud University,Al Malaz,10,Friday,15.65,31.2,No,410,30.1,Medium
Yellow_R4,Al Hayer,Al Suwaidi,23,Thursday,5.68,6.4,No,413,53.1,Medium
Red_R1,Al Aziziyah,Al Hayer,14,Tuesday,24.37,32.1,No,511,45.5,Medium
Blue_R3,King Khalid International Airport,Qasr Al Hokm,10,Tuesday,9.88,12.6,No,170,47,Low
Red_R1,Al Yarmouk,Salah Al Din,11,Sunday,14.53,15.2,No,207,57.2,Low
Blue_R3,Al Yarmouk,Al Hayer,21,Tuesday,18.68,35,No,479,32,Medium
Yellow_R4,Al Malaz,Al Aziziyah,8,Sunday,8.26,13.9,Yes,830,35.7,High
Green_R2,Qasr Al Hokm,King Khalid International Airport,23,Wednesday,7.93,9.5,No,427,49.9,Medium
Yellow_R4,Al Suwaidi,Imam Muhammad Bin Saud University,19,Friday,15.04,24.4,No,399,37,Low
Green_R2,Qasr Al Hokm,King Abdullah Financial District,2,Monday,17.12,49.9,No,473,20.6,Low
Blue_R3,Al Aziziyah,Salah Al Din,2,Tuesday,8.93,9.7,No,433,55.5,Low
Red_R1,Imam Muhammad Bin Saud University,Al Suwaidi,20,Thursday,22.7,34.6,No,639,39.4,Medium
Red_R1,Prince Mohammed Bin Abdulaziz Street,Al Hayer,15,Sunday,15.03,25.5,No,171,35.3,Low
Red_R1,Al Aziziyah,King Fahad Road,8,Wednesday,10.87,11.1,Yes,751,58.7,Medium
Blue_R3,King Fahad Road,Al Batha,8,Sunday,4.56,11.3,Yes,585,24.2,Medium
Red_R1,Qasr Al Hokm,King Abdullah Financial District,9,Sunday,11.16,28.1,Yes,562,23.8,Medium
Red_R1,King Fahad Road,Al Suwaidi,13,Tuesday,14.63,20.3,No,269,43.3,Low
Blue_R3,King Fahad Road,Salah Al Din,14,Wednesday,4.04,4.7,No,440,51.1,Medium
Green_R2,King Fahad Road,Al Suwaidi,17,Saturday,16.96,38.4,Yes,726,26.5,Medium
Yellow_R4,Imam Muhammad Bin Saud University,King Khalid International Airport,11,Wednesday,15.02,20.8,No,274,43.4,Low
Red_R1,King Fahad Road,Al Batha,18,Thursday,6.83,9.1,Yes,660,45.2,Medium
Green_R2,Al Aziziyah,King Fahad Road,12,Wednesday,18.94,26.4,No,442,43.1,Medium
Green_R2,Imam Muhammad Bin Saud University,Al Murabba,13,Sunday,17.48,26.6,No,460,39.4,Medium
Red_R1,Olaya Street,Al Batha,1,Friday,14.25,19.5,No,356,43.8,Low
Yellow_R4,Al Batha,Imam Muhammad Bin Saud University,23,Sunday,24.77,25,No,331,59.4,Low
Red_R1,Al Murabba,King Abdullah Financial District,5,Friday,11.11,11.6,No,412,57.5,Low
Red_R1,Al Suwaidi,Al Yarmouk,12,Tuesday,8.63,8.6,No,420,60,Medium
Green_R2,Salah Al Din,Al Hayer,11,Sunday,13.86,27.5,No,277,30.2,Low
Red_R1,Imam Muhammad Bin Saud University,Salah Al Din,10,Thursday,23.82,31.9,No,313,44.8,Low
Red_R1,King Fahad Road,Olaya Street,3,Tuesday,18.59,35,No,198,31.9,Low
Red_R1,Al Malaz,Al Yarmouk,2,Saturday,22.23,50.1,No,300,26.6,Low
Yellow_R4,King Fahad Road,King Abdullah Financial District,20,Wednesday,4.4,8.2,No,333,32,Low
Blue_R3,Al Malaz,Al Aziziyah,15,Saturday,24.98,63,No,296,23.8,Low
Yellow_R4,Al Yarmouk,Olaya Street,3,Friday,16.24,19.6,No,269,49.8,Low
Red_R1,Al Hayer,Olaya Street,5,Friday,19.29,57,No,587,20.3,Low
Green_R2,King Abdullah Financial District,Salah Al Din,14,Wednesday,13.91,23.7,No,617,35.2,Medium
Yellow_R4,Qasr Al Hokm,Olaya Street,11,Tuesday,20.34,36.1,No,288,33.8,Low
Yellow_R4,King Abdullah Financial District,Al Malaz,16,Tuesday,12.11,25.4,Yes,441,28.6,Medium
Blue_R3,King Fahad Road,Al Malaz,18,Wednesday,15.97,17.3,Yes,419,55.4,Medium
Blue_R3,Imam Muhammad Bin Saud University,Al Aziziyah,20,Thursday,20.33,24.4,No,722,49.9,Medium
Green_R2,King Fahad Road,Al Hayer,9,Sunday,10.44,14.2,Yes,463,44.2,Medium
Green_R2,King Khalid International Airport,Al Batha,2,Saturday,10.42,25.8,No,523,24.2,Low
Red_R1,Al Aziziyah,Al Suwaidi,7,Saturday,24.72,63.4,Yes,588,23.4,Medium
Yellow_R4,Salah Al Din,King Khalid International Airport,8,Friday,21.9,38.4,Yes,408,34.2,Medium
Blue_R3,Al Suwaidi,Al Malaz,22,Thursday,19.68,25.1,No,551,47,Medium
Green_R2,Al Suwaidi,Al Batha,14,Friday,2.33,2.4,No,460,57.2,Medium
Blue_R3,Al Batha,King Abdullah Financial District,22,Saturday,21.07,22,No,449,57.5,Medium
Blue_R3,Al Yarmouk,Al Aziziyah,9,Thursday,6.67,12.2,Yes,637,32.8,Medium
Blue_R3,Qasr Al Hokm,King Abdullah Financial District,18,Friday,9.25,22.7,Yes,501,24.4,Medium
Blue_R3,Prince Mohammed Bin Abdulaziz Street,Imam Muhammad Bin Saud University,17,Tuesday,3.21,3.8,Yes,662,51,Medium
Yellow_R4,Olaya Street,Al Aziziyah,18,Monday,22.81,27,Yes,652,50.6,Medium
Blue_R3,Al Murabba,Al Suwaidi,16,Wednesday,22.42,33.7,Yes,779,39.9,Medium
Red_R1,Salah Al Din,Al Malaz,7,Wednesday,24.73,61.6,Yes,677,24.1,Medium
Yellow_R4,Salah Al Din,Al Hayer,21,Saturday,15.35,18.8,No,569,49,Medium
Yellow_R4,Prince Mohammed Bin Abdulaziz Street,Al Aziziyah,8,Saturday,21.33,23.5,Yes,529,54.5,Medium
Yellow_R4,Al Yarmouk,Olaya Street,14,Thursday,2.37,5.6,No,324,25.3,Low
Red_R1,Imam Muhammad Bin Saud University,Olaya Street,8,Saturday,8.07,9.9,Yes,842,48.8,High
Green_R2,Imam Muhammad Bin Saud University,King Abdullah Financial District,18,Sunday,13.19,18.8,Yes,577,42.2,Medium
Yellow_R4,King Abdullah Financial District,Al Malaz,4,Saturday,4.55,5.3,No,281,51.1,Low
Yellow_R4,King Fahad Road,Al Murabba,13,Saturday,9.56,19.9,No,559,28.8,Medium
Yellow_R4,Prince Mohammed Bin Abdulaziz Street,Al Malaz,22,Wednesday,20.72,24.9,No,191,49.9,Low
Red_R1,Al Hayer,Al Batha,2,Thursday,5.95,16.2,No,487,22,Low
Red_R1,Al Batha,Olaya Street,11,Monday,3.05,6.7,No,419,27.5,Medium
Yellow_R4,Al Aziziyah,King Fahad Road,4,Tuesday,10.24,16.3,No,262,37.8,Low
Green_R2,King Abdullah Financial District,Al Murabba,13,Saturday,15.66,20.2,No,206,46.4,Low
Yellow_R4,Al Aziziyah,Al Yarmouk,0,Thursday,20.62,21.8,No,519,56.7,Low
Blue_R3,Prince Mohammed Bin Abdulaziz Street,Al Aziziyah,14,Tuesday,9.27,26.9,No,313,20.7,Low
Red_R1,Qasr Al Hokm,Al Hayer,11,Saturday,23.04,48.2,No,537,28.7,Medium
Yellow_R4,Al Hayer,Al Aziziyah,6,Saturday,21.81,57.6,No,325,22.7,Low
Yellow_R4,Al Malaz,Qasr Al Hokm,21,Tuesday,21.71,52.7,No,345,24.7,Low
Blue_R3,Al Suwaidi,Al Malaz,15,Wednesday,4.24,7.7,No,609,32.9,Medium
Red_R1,King Fahad Road,Qasr Al Hokm,11,Saturday,22.27,32.1,No,534,41.6,Medium
Yellow_R4,Al Aziziyah,Al Yarmouk,14,Sunday,11.05,19.3,No,471,34.4,Medium
Green_R2,Imam Muhammad Bin Saud University,Al Suwaidi,0,Friday,22.82,23.4,No,510,58.6,Low
Red_R1,Imam Muhammad Bin Saud University,Prince Mohammed Bin Abdulaziz Street,9,Tuesday,8.9,13,Yes,440,41.2,Medium
Blue_R3,Qasr Al Hokm,Al Hayer,19,Friday,3.23,3.5,No,462,54.7,Medium
Blue_R3,Al Malaz,Al Aziziyah,10,Monday,14.32,20.1,No,636,42.8,Medium
Blue_R3,Prince Mohammed Bin Abdulaziz Street,Al Hayer,6,Wednesday,5.35,7.2,No,450,44.6,Medium
Blue_R3,Al Yarmouk,King Fahad Road,23,Thursday,12.8,13.7,No,503,55.9,Medium
Blue_R3,Imam Muhammad Bin Saud University,Prince Mohammed Bin Abdulaziz Street,23,Tuesday,10.12,10.3,No,404,58.7,Medium
Yellow_R4,Prince Mohammed Bin Abdulaziz Street,Al Yarmouk,21,Wednesday,22.13,30.6,No,210,43.4,Low
Green_R2,Olaya Street,Al Yarmouk,10,Friday,19.77,27.5,No,176,43.2,Low
Blue_R3,King Khalid International Airport,Qasr Al Hokm,22,Tuesday,11.24,14.9,No,339,45.4,Low
Red_R1,Al Batha,Imam Muhammad Bin Saud University,6,Saturday,20.48,36.1,No,178,34,Low
Red_R1,Salah Al Din,Al Malaz,5,Wednesday,2.4,3.7,No,481,39.3,Low
Yellow_R4,King Khalid International Airport,Al Batha,20,Friday,13.53,16,No,280,50.6,Low
Green_R2,Al Malaz,Prince Mohammed Bin Abdulaziz Street,18,Tuesday,21.86,43.7,Yes,740,30,Medium
Yellow_R4,Qasr Al Hokm,Al Suwaidi,17,Thursday,21.82,35.2,Yes,839,37.2,High
Blue_R3,Al Aziziyah,Al Yarmouk,5,Friday,3.19,4.5,No,283,43,Low
Yellow_R4,Al Aziziyah,Prince Mohammed Bin Abdulaziz Street,0,Monday,19.61,35.8,No,235,32.9,Low
Yellow_R4,Al Yarmouk,Prince Mohammed Bin Abdulaziz Street,19,Thursday,7.5,9.8,No,138,45.9,Low
Red_R1,Al Suwaidi,Salah Al Din,5,Saturday,9.98,24.6,No,233,24.3,Low
Yellow_R4,Prince Mohammed Bin Abdulaziz Street,Al Hayer,9,Tuesday,10.3,11.9,Yes,852,51.9,High
Green_R2,Salah Al Din,Al Aziziyah,19,Saturday,5.76,15.2,No,147,22.8,Low
Blue_R3,Olaya Street,Al Suwaidi,11,Sunday,22.24,40.1,No,527,33.3,Medium
Red_R1,Al Malaz,Salah Al Din,12,Saturday,18.28,21.8,No,349,50.3,Low
Red_R1,Prince Mohammed Bin Abdulaziz Street,Imam Muhammad Bin Saud University,7,Wednesday,17.69,43.9,Yes,705,24.2,Medium
Yellow_R4,Al Aziziyah,Al Suwaidi,14,Friday,11.42,14.5,No,308,47.4,Low
Blue_R3,King Khalid International Airport,Imam Muhammad Bin Saud University,15,Sunday,5.81,8.4,No,415,41.5,Medium
Yellow_R4,King Fahad Road,Salah Al Din,2,Thursday,7.6,12,No,239,38.1,Low
Red_R1,Prince Mohammed Bin Abdulaziz Street,Olaya Street,21,Wednesday,17.36,18.9,No,563,55.1,Medium
Blue_R3,Qasr Al Hokm,Al Yarmouk,21,Wednesday,13.79,15.2,No,347,54.5,Low
Green_R2,Imam Muhammad Bin Saud University,Salah Al Din,5,Tuesday,17.24,25.7,No,327,40.3,Low
Red_R1,King Abdullah Financial District,Al Malaz,19,Sunday,5.83,6.8,No,584,51.2,Medium
Blue_R3,Prince Mohammed Bin Abdulaziz Street,Salah Al Din,15,Thursday,24.77,47.6,No,202,31.2,Low
Red_R1,Al Malaz,Salah Al Din,16,Monday,16.8,23.1,Yes,445,43.7,Medium
Green_R2,Qasr Al Hokm,Al Murabba,21,Sunday,23.14,27.4,No,516,50.6,Medium
Red_R1,Al Murabba,King Abdullah Financial District,6,Monday,15.63,17.4,No,410,54,Medium
Blue_R3,Al Aziziyah,Al Hayer,18,Sunday,21.34,22.5,Yes,620,56.8,Medium
Green_R2,Olaya Street,Al Aziziyah,15,Tuesday,12.77,19.3,No,295,39.6,Low
Green_R2,King Khalid International Airport,Al Yarmouk,13,Thursday,12.58,14.1,No,339,53.5,Low
Green_R2,Al Suwaidi,Al Aziziyah,8,Thursday,6.62,13.2,Yes,307,30.1,Low
Blue_R3,King Abdullah Financial District,Al Batha,0,Sunday,17.19,41.8,No,418,24.7,Low
Yellow_R4,Salah Al Din,Al Batha,20,Tuesday,3.01,7.2,No,195,25.1,Low
Red_R1,King Abdullah Financial District,Al Hayer,22,Monday,21.86,24.4,No,205,53.8,Low
Blue_R3,Prince Mohammed Bin Abdulaziz Street,King Fahad Road,1,Monday,23.54,67.3,No,205,21,Low
Red_R1,King Abdullah Financial District,Al Batha,4,Thursday,15.35,21,No,272,43.9,Low
Yellow_R4,Al Batha,King Abdullah Financial District,8,Wednesday,17.44,17.8,Yes,303,58.7,Low
Blue_R3,Al Batha,Imam Muhammad Bin Saud University,3,Sunday,22.49,28.9,No,467,46.7,Low
Green_R2,Qasr Al Hokm,Al Aziziyah,6,Saturday,22.37,29.6,No,232,45.3,Low
Green_R2,Al Batha,Al Yarmouk,23,Sunday,17.28,42.8,No,317,24.2,Low
Blue_R3,Al Batha,Prince Mohammed Bin Abdulaziz Street,13,Friday,16.98,30.9,No,699,33,Medium
Yellow_R4,Salah Al Din,Al Batha,8,Monday,15.37,24.9,Yes,428,37,Medium
Green_R2,Al Batha,King Fahad Road,6,Thursday,11.1,19,No,428,35,Medium
Green_R2,Al Hayer,Al Malaz,11,Saturday,18.94,23.5,No,435,48.3,Medium
Blue_R3,Al Yarmouk,King Khalid International Airport,16,Thursday,9.23,10.8,Yes,711,51.3,Medium
